"Strain","Stress_MPa","loading_type","temp","lot","specimen","filename"
0.0883151539674062,270.748778599104,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0885291066597946,270.760495614002,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0887427343798296,270.752478898062,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0889622695316218,270.752344598285,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0891869358523418,270.765847199112,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0894033023811394,270.757679384059,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0896246034951561,270.712564751216,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0898461410628291,270.654575072406,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0900696570870859,270.610624260235,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0902878322081506,270.588937851767,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0905044068362947,270.54559029711,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0907192591504604,270.513787334787,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0909362402275253,270.490482906649,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0911560266274177,270.493976266893,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0913820422351129,270.495606371961,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0916049473163207,270.490898666489,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0918336331556606,270.475467543009,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0920631956546341,270.450342680602,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0922949167532671,270.429204132968,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0925251262783938,270.412973332618,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0927551721929073,270.386272654523,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0929807490470297,270.358611329648,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0932111326948899,270.328741904468,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0934347924437458,270.304106073582,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0936590944458438,270.292037775392,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0938855907669778,270.251544241275,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0941170567845101,270.216776164497,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0943448277168219,270.182288298115,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.094574588663417,270.154318827225,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0948009342570422,270.089968116194,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0950341839263398,270.024880338247,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0952654502342513,269.96159712853,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0954905732201343,269.915153465726,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0957166362793246,269.860742978796,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0959481581949183,269.806572222504,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0961738468391799,269.756336940058,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0963975508151588,269.737869328673,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0966256981145297,269.719133892846,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.096854265110778,269.706191080065,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0970837756175452,269.694745638616,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0973124500721642,269.664192629153,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0975407771075664,269.648822217398,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0977762522247221,269.621382732343,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0980094730163206,269.585226163547,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0982382648305643,269.554321570239,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0984702418412855,269.514466584897,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0987048921234413,269.478687510787,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0989361979638549,269.451960004374,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0991684853808394,269.430028376219,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0993965615277739,269.407896405699,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0996371423230693,269.374971352129,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.0998740105321727,269.326858512354,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.100106760689259,269.288057851446,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.100344152776551,269.243772381314,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.100583095141838,269.206094903135,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.100819269172519,269.164099916492,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.101055223053141,269.126089030021,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.101288318187508,269.100736838745,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.101525894848878,269.069261147103,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.101765308996346,269.044191823744,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.101994007897451,268.97244382088,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.102228650967869,268.921186230814,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.102465736348817,268.869512406349,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.102704740287355,268.819347738061,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.102939732108476,268.776684226426,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.103174341129453,268.74344803713,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.103407637327488,268.698280522761,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.103652245546839,268.704406063724,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.103891663035658,268.684441065191,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.10413334904523,268.642753576,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.104374407476522,268.59521998113,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.104617979587162,268.556462615686,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.104859674758505,268.526501252897,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.105105604269874,268.463553650255,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.10534826716199,268.395547359402,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.10559357535607,268.335667771102,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.105833602548239,268.293804885453,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.106073769976071,268.264680215021,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.106316324644324,268.214988095289,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.106563920736521,268.169498166543,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.106809822477009,268.15297663644,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.107051961375497,268.1290207832,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.107295295036719,268.105042957947,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.107542927645893,268.06913505729,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.107791341166982,268.0298869361,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.108037227380251,267.986889082876,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.108282807476483,267.921028140005,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.108531750257582,267.851005944642,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.108780848963544,267.782796954456,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.109028845090114,267.717769271309,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.109277080416273,267.67207273604,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.109529374998006,267.612729714105,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.109780656352185,267.559804370741,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.110029434943203,267.526673469938,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.110279207253939,267.492203336188,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.110530999893006,267.456073595711,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.110783783855396,267.379262997446,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.111035858691695,267.312768678477,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.111288900710808,267.25643719854,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.111539862455071,267.195614205716,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.111798833812317,267.139438997569,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.112050066769609,267.097046600644,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.11230573218306,267.046626351496,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.112563038319872,267.017194800537,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.112819717869191,266.967260751382,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.113072674946997,266.920530281834,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.113331101798157,266.868494670538,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.11358255809286,266.796096175868,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.113842605142559,266.713433176128,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.114100075039798,266.625135090618,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.114355540520756,266.559809306258,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.114611090795494,266.494776592801,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.1148725214972,266.418220151723,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.115124913917017,266.313244754696,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.115376827073031,266.216943762869,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.115626452264597,266.143721910909,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.115877563062775,266.090399774187,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.116130577115584,266.040464775918,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.116383424960049,265.98932626815,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.11663267175683,265.931628268208,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.116892707497653,265.916704067067,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.117157390330609,265.903365884601,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.117418038512972,265.848512334956,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.117680463638329,265.800762389314,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.117949681571265,265.729627514761,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.118217075449472,265.657875430703,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.118482614514188,265.581522638074,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.118752380476357,265.495855942354,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.119020599051395,265.412970485868,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.119293607573093,265.33046831367,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.1195639347823,265.239092153198,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.119830703599109,265.13671128866,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.120099203195038,265.021348049063,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.120367966364765,264.912083680297,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.120629884473346,264.822434118255,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.120895439297821,264.732734822585,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.121165688249816,264.655893773546,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.121436584245924,264.562847819179,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.121706767894891,264.487759421777,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.121982504698902,264.419212024626,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.122262958868696,264.345044585178,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.122541638765377,264.234521800609,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.122809048318132,264.109618293985,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.123072257688632,264.002593251408,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.123341832040678,263.878591862804,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.123614912999883,263.746471143107,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.123882783084713,263.621923760263,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.124145852956738,263.521063014179,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.124413208188445,263.41470742989,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.124688197747357,263.319591439819,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.124964900981995,263.207134327177,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.125235867162421,263.124870003206,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.125504000213892,263.011800853735,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.12577913766096,262.89606595651,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.1260564340346,262.775414532687,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.126333819313586,262.682596081193,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.126615035054805,262.583506795043,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.126899973464591,262.473879231592,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.127185884677772,262.355365452101,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.127471015152362,262.252278714895,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.127750186270048,262.145810328284,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.128034601132101,262.008865968714,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.128323078465744,261.852138761603,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.128608464861022,261.701590135168,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.128889912980511,261.553574696754,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.129175453689373,261.386725604925,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.129466605940464,261.23283894092,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.129759988029326,261.043540320501,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.130046759781657,260.876382924472,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.130330265697795,260.716784138194,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.130624309022491,260.553404552185,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.130917776157107,260.39681243578,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.131207952458979,260.234076745227,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.131492001646803,260.074509327201,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.131782785893895,259.928743386325,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.132081757900253,259.752191459883,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.132379972792691,259.534049470908,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.132666999970334,259.313113081637,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.132955445375301,259.081816943601,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.133253217919591,258.873200035812,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.13355110602811,258.630085865401,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.133844393924602,258.397375356144,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.134137518914482,258.182661792126,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.134435366973053,258.007644901063,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.134739059164499,257.820521130284,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.135041577871925,257.584836901263,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.135336966473263,257.331626551333,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.135636432810689,257.096493315226,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.135940289131921,256.83493646352,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.136240183121628,256.577158355129,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.136543108761561,256.313747992494,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.13684398167036,256.039508290615,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.137150399256177,255.784685251878,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.13745515109667,255.52508265966,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.137755773283202,255.213077781373,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.138053264898461,254.897088644728,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.138353886522027,254.59402851124,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.138654847326581,254.304586137869,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.138960070784886,254.016835071668,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.139264768015451,253.72445833517,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.139572517052575,253.413663736734,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.139885168512146,253.103674462404,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.1402043035075,252.780711940337,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.140517777760318,252.420459606127,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.140823779460344,251.971265148582,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.141128465432446,251.536732414415,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.141431878983233,251.139032461868,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.141744043688008,250.74922087327,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.142058090390075,250.364078550986,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.142365336602425,249.983313357408,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.142682462732136,249.549224476886,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.143005351414907,249.163792373964,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.14332943702994,248.747771021203,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.14365688025722,248.267806096123,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.14397527341191,247.779875770589,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.144285423624816,247.27951629333,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.144600944243986,246.750812065098,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.144910044047865,246.240388915509,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.145220227825579,245.714957615555,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.145531699777761,245.178806187858,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.145842561468274,244.657997093931,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.146147739263482,244.05817604015,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.146459039507774,243.450446374632,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.146774583544709,242.894647205921,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.147085380876728,242.331987438291,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.147397312257997,241.696285169804,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.147708603475247,241.005091736193,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.148018073605322,240.266993037682,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.148343165070874,239.594092261918,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.148673027320798,238.941902346735,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.148997377313047,238.184472041607,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.14933431847273,237.377473729356,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.149659653333575,236.533592743673,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.149982098939124,235.734987518928,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.150306577747046,234.943420488342,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.150621482728613,234.018479953673,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.150935715353678,232.975143930883,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.15125360490609,231.886358300917,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.15158094897378,230.759584088684,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.151931294731021,229.59400856698,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.152299981279174,228.225230016181,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.152678539802559,226.723671332198,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.15308573295021,225.128912003916,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.153286688302039,224.380707526641,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.153498231352669,223.601203062118,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.153711017636183,222.735467665906,"T",100,"D","3","T_100_D_3_043_074_08.csv"
0.153712017636183,0,"T",100,"D","3","T_100_D_3_043_074_08.csv"
-7.2150064906212e-06,-0.725571269952307,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-8.08077534668361e-06,-0.761983441770528,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-6.59605579668316e-06,-0.79775048271909,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-5.85838037503157e-06,-0.833304605418451,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-3.0904204348474e-06,-0.903990126034819,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.44607832795512e-06,-0.974715609298914,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-2.043930402471e-06,-1.04736021579366,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-1.7364695531631e-06,-1.11799781282378,"T",100,"E","1","T_100_E_1_044_084_06.csv"
2.52224291619349e-06,-1.1880851889563,"T",100,"E","1","T_100_E_1_044_084_06.csv"
5.19975053228411e-06,-1.25461631591996,"T",100,"E","1","T_100_E_1_044_084_06.csv"
7.30304194483541e-06,-1.10857466787627,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.00851718147501e-05,-0.835145888361355,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.31490214941929e-05,-0.551045976217399,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.79815374181088e-05,-0.256891414518765,"T",100,"E","1","T_100_E_1_044_084_06.csv"
2.35652133250105e-05,0.0477091463630415,"T",100,"E","1","T_100_E_1_044_084_06.csv"
2.72709522975424e-05,0.362094411483457,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.25230900483602e-05,0.68260144877925,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.39825926746199e-05,0.801229699803952,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.47669902009558e-05,0.802415958620929,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.54350137437674e-05,0.802884390352548,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.73935383344329e-05,0.804366104238986,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.39261452839295e-05,0.8049962030455,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.25404670325466e-05,0.806195303614495,"T",100,"E","1","T_100_E_1_044_084_06.csv"
2.95085741237116e-05,0.809092011140731,"T",100,"E","1","T_100_E_1_044_084_06.csv"
2.76083990704666e-05,0.811681022074982,"T",100,"E","1","T_100_E_1_044_084_06.csv"
2.53821317656741e-05,0.815695830779879,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.9654314409199e-05,0.818292518333416,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.37297233571057e-05,0.82043661705481,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.1313168602386e-05,0.823670464009144,"T",100,"E","1","T_100_E_1_044_084_06.csv"
7.60327109192473e-06,0.826891453415949,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-3.8306959506663e-06,0.828715171748469,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-6.05712946331201e-06,0.830003264237343,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-1.34890936141425e-05,0.831670006762309,"T",100,"E","1","T_100_E_1_044_084_06.csv"
-7.22002837505802e-06,0.84889357622692,"T",100,"E","1","T_100_E_1_044_084_06.csv"
9.30695744556875e-07,0.926900443453048,"T",100,"E","1","T_100_E_1_044_084_06.csv"
8.35057158789208e-06,1.18859765857799,"T",100,"E","1","T_100_E_1_044_084_06.csv"
1.73803856240604e-05,1.74936161878735,"T",100,"E","1","T_100_E_1_044_084_06.csv"
3.68153559006862e-05,2.59224854053717,"T",100,"E","1","T_100_E_1_044_084_06.csv"
5.60313405004613e-05,3.86551531358278,"T",100,"E","1","T_100_E_1_044_084_06.csv"
7.86182267700782e-05,5.48696041428288,"T",100,"E","1","T_100_E_1_044_084_06.csv"
9.11093830967478e-05,7.47434239032969,"T",100,"E","1","T_100_E_1_044_084_06.csv"
9.95929717243194e-05,9.69049599274228,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000110240792089185,12.0464040288207,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.00012221466672193,14.4589472556221,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000132832221109413,16.9592070252017,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000139165941272815,19.4044634227043,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000152540325808981,21.9026984760494,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000170047894465166,24.402717616785,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000194709606082981,27.0486839326014,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000222182293703446,29.7950649935912,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000250819853736205,32.6102240458732,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000273716587593721,35.4655727116078,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000304381316019482,38.3651914298559,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000333490788820758,41.2727042558083,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000370806615852644,44.2105251644804,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000407924284023129,47.1410867713175,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000437230347685189,50.0978175626196,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000466596621102987,53.0609821980462,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000509732077626894,56.0540004318986,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000558965642905227,59.0529367863782,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000603953406921933,62.0838279058008,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000644351855908969,65.159429772548,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000685752942609336,68.2573978328838,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000735292559869986,71.3224744385639,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000787230532023323,74.4154269180863,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000838448872152643,77.5090463157558,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000880161026635872,80.5711583721816,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000927878396159247,83.6023667286861,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.000975766435862038,86.5569824060331,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.00102135297545186,89.5130937447044,"T",100,"E","1","T_100_E_1_044_084_06.csv"
0.00107049582678037,92.4639363478764,"T",100,"E","1","T_100_E_1_044_084_06.csv"
